Date,AR,WMB,VLO,SPY,SLB,PSX,OXY,OKE,NOV,MPC,KMI,HAL,FANG,ET,EQT,EPD,EOG,DVN,DINO,CVX,COP,BKR,XLE,XOM
2014-06-27,64.80999755859375,30.522586822509766,33.128883361816406,160.52610778808594,85.27690887451172,53.33551788330078,68.98877716064453,32.61012649536133,68.73764038085938,27.897462844848633,19.77815055847168,56.4138298034668,68.17536163330078,11.610309600830078,53.30598449707031,17.336593627929688,83.02806091308594,53.44382858276367,29.20116424560547,79.09822845458984,58.70806884765625,38.942989349365234,31.768386840820312,61.846641540527344
2014-06-30,65.62999725341797,30.340166091918945,32.12224197387695,160.444091796875,85.38549041748047,52.64173889160156,69.27226257324219,32.880592346191406,68.50470733642578,27.430152893066406,19.898874282836914,56.84611511230469,68.25988006591797,11.715662002563477,53.24622344970703,17.42337989807129,83.75911712646484,53.376609802246094,28.74716567993164,79.21353149414062,58.523746490478516,39.20100784301758,31.793807983398438,61.52277755737305
2014-07-01,64.88999938964844,30.517372131347656,32.26331329345703,161.51800537109375,85.3131103515625,52.75299835205078,69.38699340820312,32.982025146484375,68.55462646484375,27.619890213012695,19.78363609313965,56.71803665161133,69.00553131103516,11.721627235412598,53.176483154296875,17.534666061401367,83.53694915771484,53.161502838134766,28.865589141845703,79.20745086669922,58.78315734863281,39.243125915527344,31.812868118286133,61.93831253051758
2014-07-02,65.08999633789062,30.41312599182129,32.590301513671875,161.68191528320312,85.22622680664062,53.014793395996094,69.00900268554688,32.72121047973633,68.72100067138672,28.066099166870117,19.618995666503906,56.694007873535156,67.86785888671875,11.638140678405762,53.10177230834961,17.47679328918457,83.30757141113281,52.82537078857422,29.38540267944336,79.01934814453125,58.61249542236328,39.67488479614258,31.76522445678711,62.066619873046875
2014-07-03,65.70999908447266,30.288034439086914,32.69930648803711,162.47711181640625,85.05976104736328,53.3420524597168,68.96176147460938,32.65360641479492,69.06205749511719,28.424488067626953,19.564119338989258,56.81410217285156,68.267578125,11.580500602722168,52.857688903808594,17.2854061126709,83.68031311035156,53.24888229370117,29.082725524902344,79.60186767578125,58.981101989746094,39.52219009399414,31.885927200317383,62.68990707397461
2014-07-07,64.36000061035156,30.074338912963867,32.23124694824219,161.91146850585938,85.0090560913086,52.68755340576172,68.5702896118164,32.035404205322266,69.161865234375,27.922046661376953,19.542165756225586,56.1656494140625,67.11455535888672,11.510924339294434,52.215171813964844,17.062854766845703,82.94923400878906,52.62366485595703,28.799808502197266,79.16500091552734,58.77631378173828,39.12202072143555,31.641345977783203,62.72657775878906
2014-07-08,63.959999084472656,30.04306983947754,31.525970458984375,160.87039184570312,84.51681518554688,51.88905715942383,68.76602935791016,32.25273132324219,69.161865234375,27.34583282470703,19.498266220092773,55.7653923034668,66.08451080322266,11.294265747070312,52.459224700927734,17.01389503479004,83.1283950805664,52.52956771850586,28.391847610473633,78.81914520263672,58.7353630065918,38.79556655883789,31.590538024902344,62.83659362792969
2014-07-09,63.7599983215332,30.157733917236328,31.596494674682617,161.59178161621094,84.6688003540039,52.23592758178711,68.8132553100586,32.3783073425293,70.29326629638672,27.437191009521484,19.640954971313477,56.573944091796875,67.09915924072266,11.361845970153809,52.673404693603516,17.294300079345703,83.54410552978516,53.376609802246094,28.576093673706055,79.72323608398438,58.5715217590332,39.016700744628906,31.80016326904297,63.27653884887695
2014-07-10,62.209999084472656,30.136890411376953,31.551610946655273,160.95230102539062,83.53950500488281,52.1835823059082,67.77381896972656,32.20444107055664,69.34490203857422,27.198270797729492,19.580581665039062,55.51723098754883,65.89229583740234,11.314142227172852,51.15920639038086,17.231992721557617,82.39729309082031,52.502681732177734,28.358949661254883,79.0315170288086,58.482791900634766,38.64814758300781,31.495243072509766,62.67770004272461
2014-07-11,61.86000061035156,30.340166091918945,32.12866973876953,161.17369079589844,83.0328140258789,52.550106048583984,67.8210678100586,32.20927429199219,68.83745574951172,27.70772933959961,19.553146362304688,55.22904586791992,64.73160552978516,11.433405876159668,50.75575637817383,17.276504516601562,81.45838928222656,51.85060119628906,28.898494720458984,77.95146942138672,57.841094970703125,38.2795524597168,31.253864288330078,62.17050552368164
2014-07-14,61.43000030517578,30.402690887451172,32.01325225830078,161.98526000976562,83.9304428100586,52.32756423950195,68.32054138183594,32.20444107055664,69.66934204101562,27.433671951293945,19.739728927612305,55.87748336791992,66.56107330322266,11.397628784179688,51.29867172241211,17.260921478271484,82.92054748535156,52.307743072509766,28.734006881713867,78.43080139160156,58.59883499145508,38.65867614746094,31.52383041381836,62.74491882324219
2014-07-15,60.33000183105469,30.16293716430664,32.2376594543457,161.68191528320312,82.85906982421875,53.09334182739258,67.17308807373047,32.074031829833984,69.77749633789062,27.763938903808594,19.849491119384766,56.24570846557617,64.07819366455078,11.397628784179688,51.134300231933594,17.220867156982422,81.39581298828125,51.42707824707031,29.56963348388672,78.43080139160156,57.82743835449219,38.342742919921875,31.387252807617188,62.56769561767578
2014-07-16,60.400001525878906,30.433979034423828,32.09660339355469,162.2803497314453,83.88699340820312,52.91007995605469,68.6647720336914,32.281707763671875,71.0086669921875,27.5566349029541,20.255592346191406,57.526580810546875,65.71551513671875,11.489062309265137,51.532779693603516,17.316560745239258,84.02193450927734,52.36152267456055,29.069562911987305,79.41986846923828,59.179080963134766,39.169403076171875,31.86369514465332,63.41098403930664
